id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
4600d02f-5965-4b62-8549-0626a3952919,medmcqa,Effective red cell diameter,C,"Answer: (C) Thalassemia minor anemia may present with normal RBC diameter (265-68-Hrshmohon 7th) (630= Rabbins- basis disease)Red blood cell distribution width (RDW or RCDW) is a measure of the variation of red blood cell (RBC) volume that is reported as part of a standard complete blood count. Usually red blood cells are a standard size of about 6-8 pm in diameter. Certain disorders, however, cause a significant variation in cell size. Higher RDW values indicate greater variation in size. Normal reference range in human red blood cells is 11.5-14.5%. If anemia is observed, RDW test results are often used together with mean corpuscular volume (MCV) results to determine the possible causes of the anemia. It is mainly used to differentiate an anemia of mixed causes from an anemia of a single cause. Deficiencies of Vitamin Bl2 orfolate produce a macrocytic anemia (large cell anemia) in which the RDW is elevated in roughly two- thirds of all cases; however, a varied size distribution of red blood cells is a hallmark of iron deficiency anemia, and as such shows an increased RDW in virtually all cases. In the case of a mixed iron and B!2 deficiency, there will normally be a mix of both large cells and small cells, causing the RDW to be elevated. An elevated RDW (red blood cells of unequal sizes) is known as anisocytosis. An elevation in the RDW is not characteristic of all anemias; anemia of chronic disease,hereditary spherocytosis, acute blood loss, aplastic anemia (anemia resulting from an inability of the bone marrow to produce red blood cells), and certain hereditary hemoglobinopathies (including some cases of thalassemia minor) all may present with a normal RDW* The human erythrocyte is a biconcave disc, 7-2 pm in diameter, and has a thickness of 2-4 pm at the periphery and 1 mm in the centre* More than 90% of the weight of erythrocytes consists of haemoglobin. The life span of red cell is 120 +- 30 day.* Range of normal red cell count in health in 5.5 +- 1.0 x1012/L in men and 4.8 +- l.0x 1012/l in women* Packed cell volume (PCV) or haematocrit- 0.47 + 0.07L/L (40-54%) in men- 0.42 +- 0.05 L/L (37-47%) in women* Reticulocyte count (%)0.5-l .5* Red cell distribution width-11.5-14.51. Mean corpuscular volume (MCV) =PCV in L/LRBC Count/L Normal value is 85 +- 8fl (77-93 fl)2. Mean corpuscular haemoglobin (MCH) =Hb/LRBC Count/L Normal range is 29.5 +2.5pg (27-32 Pg)3. Mean corpuscular haemoglobin concentration (MCHC) =Hb /dlPCV in L/LNormal value is 32.5 +2.5 g/dl (30-35 g/dl)* The size of the RBC is measured by MCV. MCHC is independent of red cell count and size *** Monocyte is the largest mature leucocyte in peripheral blood* Flow cytometry is done on - Lymphocytes* The anticoagulant used in Wintrobe ESR- Double oxalate1. Alkaline phosphatase is specific to Neutrophils cells2. Acid phasphatase is found in all hematopoitic cells but the highest levels are found in macrophages and osteoclasts (Monocytes)* Anticoagalant of choice for coagulation test is 3.2% sodium citrate *** Potassium oxalate + sodium fluoride is anticoagulant used in collection of blood sugar.Increases Leucocyte Alkaline phosphateDecreased Leucocyte Alkaline phosphate* Infections* Leukamoid reactions* Polycythemia- vera* Paroxysmal nocturnal hemoglobinuria (PNH)* CMLBlood group A is associated with1. Carcinoma stomach, cervix salivary gland pancreas2. Pernicious anemia3. Thrombosis in OCP users",models/gemini-2.0-flash,C,C,Correct
0373c995-1375-4b64-b4fc-757f2ee9055c,medmcqa,The most impoant indication for surgical repair of a Bicornuate Uterus is -,D,The most impoant indication for surgical repair of a Bicornuate Uterus is Recurrent aboions Recurrent aboions occur due to - Decreased space for embryo to grow and Relatively less blood supply,models/gemini-2.0-flash,D,D,Correct
e8a22fc1-13a5-4097-a643-4c67ec2b090b,medmcqa,Uses of  α2 agonists are all EXCEPT:,C,,models/gemini-2.0-flash,C,C,Correct
f52691c3-72ef-4683-808b-fb8ce8418f83,medmcqa,Treatment of solitary rectal ulcer are A/E:a) Laxativesb) Rectopexyc) Bandingd) Sclerosant injectione) Enema,A,,models/gemini-2.0-flash,B,B,Incorrect
4a2d3570-642b-4afb-812a-761a67380ef9,medmcqa,Craniotabes is seen in following except –,D,,models/gemini-2.0-flash,D,D,Correct
686cd2ab-481a-4ae2-9939-5de79056ae75,medmcqa,Maternal moality rate is -,A,"Park&;s textbook of preventive and social medicine 23rd edition. * Maternal moality rate is the no of maternal deaths in a given period per 100,000 women of reproductive age during the same time period.",models/gemini-2.0-flash,A,A,Correct
7010f58c-0284-4199-bf04-72b8821ca5a2,medmcqa,Colour of crystals in positive Florence test is -,D,"Ref:The essential of forensic medicine and toxicology Dr.K.S NARAYAN REDDY 32nd edition pg no 415 the stain is estracted by 10% HCL and a drop is placed on a glass slide and allow to dry a cover slip is place dover this , and a drop of florence solution(KI,iodide and water) this allowed to run under the cover slip .if the semen is present, dark brown crystals of choline iodide appeared immediately , they are rhombic or needle shaped crystals resembling haemin but are larger, arranged in clusters,rossettes, crosses etc... Choline orginate from the seminal vessicles,the test is not a proof of seminal fluid but only of presence of some vegetables or animal substances . a negative reaction is proof that the stain is not seminal",models/gemini-2.0-flash,A,A,Incorrect
039f5c62-0aad-41af-af51-6f98b51cd97e,medmcqa,Factor Xa is necessary for conversion of prothrombin to thrombin,C,"Ans. (c) As part of both extrinsic and intrinsic pathways(Ref: Robbins 9th/pg 118-119; 8th/pg 119)Activated factor IX along with factor VIIIa (Intrinsic pathway) & factor VIIa (extrinsic pathway), converge to activate Factor X to Xa is necessary for conversion of prothrombin to thrombin (common pathway)",models/gemini-2.0-flash,C,C,Correct
abec181b-7779-41cf-87de-124ae93f5e69,medmcqa,True about Rotameter –,C,"As the gas flows through the rotameter, bobbin rises and the upper end of bobbin determines the flow rate.
Rotameter works on variable area (variable orifice) and constant pressure principle (not variable pressure).
Causes of inaccurate reading in rotameter are :- Static electricity, Dirt inside the tube, Non-vertical tube, back pressure by ventilator, Defect in top sealing washer.",models/gemini-2.0-flash,C,C,Correct
7c5f7238-1b8d-4c64-a1cc-1ed6965d42f0,medmcqa,"Neurocysticercosis is treated by all the following drugs, EXCEPT -",B,,models/gemini-2.0-flash,B,B,Correct
78647e01-58cb-4288-98b9-1044314042fb,medmcqa,What is an ideal method to prevent aspiration pneumonia?,A,"Ans: A (Cuffed endotracheal tube) Ref: Bailey, 24th ed, p. 46; Ajay Yadav, p. 101A cuffed endotracheal tube is used to:1. Facilitate artificial airway ventilation or surgery around face or airway.2. Protection of lung if there is a risk of pulmonary aspiration.Predisposing factors for aspiration:1. Full stomach-- single, most important factor.2. | Level of consciousness.3. Conditions which reduce the tone of LES:Pregnancy (acid aspiration in late pregnancy- Mendelson syndrome)Abdominal tumorsObesity, hiatus herniaPresence of nasogastric tubeDrugs-Atropine, glycopyrrolate, opioids, thiopentone.4. Conditions delaying gastric emptyingDiabetes, hypothyroidism, pain, anxiety, anticholinergics, opium.Management:Prevention:Management - full stomach patients:1. Empty stomach2. H2blockers- to reduce acid production.3. Metoclopramide4. Neutralisation of gastric contents by antacids1. Regional anesthesia is preferred2. Awake intubation3. Rapid sequence intubation- Sellick maneuver",models/gemini-2.0-flash,A,A,Correct
9d401433-8335-487e-8723-fcfc3b43c520,medmcqa,A mutation that results in a value replacement for glutamic acid at position 6 of the B chain of hemoglobin 5 hinders normal hemoglobin function and results in sickle-cell anemia when the patient is homozygous for this mutation. This is an example of which of the following types of mutation?,D,"Missense mutations are those in which a single base change (point mutation) results in a codon that encodes for a different amino acid residue. The effects of these types of mutations can range from very minor or even undetectable to major, depending on the impoance of the altered residue to protein folding and function. Nonsense mutations are also point mutations in which the affected codon is altered to a stop (nonsense) codon, resulting hi a truncated protein. Frame shift mutations are due to one or two base ""pair inseions or deletions such that the reading frame is altered. These mutations generally lead to truncated proteins as well, since in most protein coding regions the unused reading frames contain numerous stop codons.",models/gemini-2.0-flash,D,D,Correct
1c6b51f6-061b-4337-be54-7a3afdb0121a,medmcqa,Which of the following vessel does not cross the midline of the body:,A,"The left gonadal vein drains into the left renal vein which crosses the midline to join inferior vena cava. All the other options (Left renal vein, left brachiocephalic vein and hemiazygous vein) cross the midline.Ref: Human Anatomy, B D Chaurasia, 4th Edition, Volume 2, Chapter 24, Page 297, 307, 316; Clinical Anatomy by Systems, Richard S. Snell, 2007 Edition, Page 166, 167, 840.",models/gemini-2.0-flash,A,A,Correct
88f65fcf-7f12-4cd9-a59d-7e1933832055,medmcqa,Daily maintenance fluid for a child weighing 24 kg is:,D,Fluid requirement in a child in this child weighing 24 kg is:1540 mL. For first 10 kg: 100ml/kg For next 10 kg : 50ml/kg For each kg. above 20 : 20 ml/kg (1-10 kg) 100 x 10 = 1000 mL (11-20 kg) 50 x 10 = 500 mL; For next 4 kg (21-24 kg) 20 x 4= 80 mL,models/gemini-2.0-flash,D,D,Correct
21ccfd25-2de4-4c76-a545-4e8e20990135,medmcqa,OCP protects against all EXCEPT: September2012,A,"Ans. A i.e. Hepatic adenoma OCP's administration may result in hepatic adenoma. Oral contraceptive pills Protects against: - Uterine Ca, - Ovarian Ca, - RA, - Endometriosis etc.",models/gemini-2.0-flash,A,A,Correct
9d9ab080-4904-4d16-8c55-91d9f246d59e,medmcqa,"In a chronic alcoholic, all the following may be seen in the liver except -",C,"Alcoholic liver disease
There are three distinct forms of liver disease -
1. Hepatic steatosis (fatty liver)
2. Alcoholic hepatitis
(a) Acute alcoholic hepatitis
     Focal necrosis
     Cholestasis
     Mallory hyaline bodies
(b) Chronic hepatitis
3. Alcoholic cirrhosis",models/gemini-2.0-flash,C,C,Correct
d72f1d0f-b091-48f0-8986-c1920d587db4,medmcqa,"Ring sideroblasts, with iron laden occurs in",C,"i.e. (Mitochondria) : (301-Harsh Mohan 6th ) (625-Robbins & Cotran-Pathologic basis of disease 8th)Ringed sideroblasts is characteristic of sideroblastic anemia /Myelodysplastic SyndromeRinged sideroblast in which haem synthesis is disturbed as occurs in sideroblastic anaemiasRinged sideroblasts containing numerous large granules, often forming a complete or partial ring around the nucleus. These ringed arrangement of these granules is due to presence of iron laden mitochondria around the nucleus",models/gemini-2.0-flash,C,C,Correct
20bea810-4e48-472f-9763-77c1bc4abfc6,medmcqa,Signal from Baroreceptors goes to -,C,"Ans. is C Nucleus of tractus solitarius o Baroreceptors are mechanoreceptors that are located in the adventia of carotid artery and aorta, at specialized locations called sinuses. Carotid sinus is a little bulge at the root of internal carotid artery, located just above the bifurcation of the common carotid artery. It is innerv ated by the sinus nerve, a branch of glossopharyngeal (IX cranial) nerve. Aortic arch (aortic sinus) also contains mechenoreceptors (stretch receptors) which are similar to carotid sinus receptors. However, their afferent nerve fibers travel in the aortic nerve, a branch of Vagus (X cranial) nerve. o The sinus nerve (from carotid sinus) and aortic nerve/vagal fibers (from aortic sinus) are together called 'Sino- aortic nerves'. They, together, are also refered to as 'Buffer nerves' because they are the afferents of cardiovascular reflexes that buffer abrupt changes in blood pressure. o Baroreceptors are highly sensitive to any change in mean blood pressure. Sinoaortic nerves (buffer nerves) normally discharge rhythmically, synchronous with the pressure fluctuation during systole and diastole. They respond to BP changes between 70 mm Hg and 150 mm Hg. When BP rises, baroreceptors are stimulated and their afferents (through sinoaortic nerves) stimulate nucleus of tractus solitarus (NTS) which inturn inhibits the pressor area of VMC, i.e., Rostral ventrolateral medula (RVLM). This results in decreased sympathetic outflow and therefore decreases in vasomotor tone and vasodilation. Vasodilation brings down the BP. Thereby helping hemostasis. Activated NTS also stimulates nucleus ambiguous (cardioinhibitory center) of medulla, which increases parasympathetic (vagal) output, through vagus, that decreases heart rate. Reduction in heart rate reduces the cardiac output, which also reduces BP. Baroreceptor stimulation also weekly inhibits respiration, o When BP falls, for instance while changing the posture from lying down to standing, reverse change takes place. When a person stands up, his blood is pooled in the veins of lowrer limbs by the effect of gravity. Central venous pressure and venous return decrease, which causes a fall in stroke volume. Hence the systolic BP falls. As a result, the discharge rate of baroreceptors decreases leading to a decrease in the inhibitory' influence on the pressor area of VMC. Hence vasomotor tone increases, leading to vasoconstriction, and consequently an increase in BP. Simultaneously, the nucleus ambiguous of the vagus is also inhibited, increasing the heart rate and consequently stroke volume and eventually BP. Thus fall in BP due to change of posture is very brief (Transient).",models/gemini-2.0-flash,C,C,Correct
6a25c0d5-4d53-429a-ac5c-0bf0145cba6d,medmcqa,Intrinsic factor of castle is secreted by which of the following cells in gastric glands,B,"The stomach also adds a significant volume of digestive juices to the meal. Like salivary secretion, the stomach actually readies itself to receive the meal before it is actually taken in, during the so-called cephalic phase that can be influenced by food preferences. The gastric secretions arise from glands in the wall of the stomach that drain into its lumen, and also from the surface cells that secrete primarily mucus and bicarbonate to protect the stomach from digesting itself, as well as substances known as trefoil peptides that stabilize the mucus-bicarbonate layer. The glandular secretions of the stomach differ in different regions of the organ. The most characteristic secretions derive from the glands in the fundus or body of the stomach. These contain two distinctive cell types from which the gastric secretions arise: the parietal cells, which secrete hydrochloric acid and intrinsic factor; and the chief cells, which produce pepsinogens and gastric lipase. The acid secreted by parietal cells serves to sterilize the meal and also to begin the hydrolysis of dietary macromolecules. Intrinsic factor is impoant for the later absorption ofvitamin B12 or cobalamin. Pepsinogen is the precursor of pepsin, which initiates protein digestion. Lipase similarly begins the digestion of dietary fats.REF: GANONG&;S REVIEW OF MEDICAL PHYSIOLOGY, KIM BARRETT, HEDDWEN BROOKS, SCOTT BOITANO, SUSAN BARMANTWENTY THIRD EDITIONPAGE NO:432",models/gemini-2.0-flash,B,B,Correct
424f3042-0451-4000-b7b0-98263483b83b,medmcqa,Which is not echogenic while doing ultrasonography-,A,"Bile and urine are least echogenic.
Bone, gas, and organ boundaries are most echogenic.",models/gemini-2.0-flash,A,A,Correct
90c70586-ea3f-41f4-8ac1-708dc4adf6a8,medmcqa,Features of mycotic aneurysm are all except,B,Mycotic aneursm is commonly saccular.,models/gemini-2.0-flash,B,B,Correct
69eaa494-e859-4153-8835-b552dddc2d21,medmcqa,Microvesicular fatty liver is caused by -,B,"Ans. is 'b' i.e., Valproate Steatosiso Accumulation of triglyceride fat droplets within the heaptocytes is known as steatosis or fatty liver. It may be of two types -1. Microvesicular steatosis - Multiple tiny droplets accumulate that do not displace the nucleus.2. Macrovasicular steatosis - A single large droplet accumulates that displaces the nucleus.Causes of steatosisMicrovesicularMacrovesicularo Reye's syndromeo Acute fatty liver of pregnancyo Jamaican vomiting sicknesso Drugs - valproic acid, tetracycline, nucleoside analogueo Wolman's diseaseo Lysosomal acid lipase deficiencyo Congenital defects of urea cycle enzymeso Early stage of alcoholic cirrhosiso Chronic viral hepatitiso Alcoholic liver diseaseo DM - insulin resistanceo Lipodystrophyo PEM, starvationo Dysbetalipoproteinemiao TPN, Jejunoileal bypasso Inflammatory bowel diseaseo Syndrome x (obesity, DM, hypertriglyceridemia)o Drugs - CCBs, synthetic estrogens, nucleoside analogues",models/gemini-2.0-flash,B,B,Correct
4319f41c-953a-4903-82a9-96c4b32c6849,medmcqa,Child protection scheme is under which ministry -,C,"Ans. is 'c' i.e., Ministry of women and child developmento In 2006 the Ministry' of Women and Child Development (MWCD) proposed adoption of Integrated Child Protection Scheme (ICPS).o In 2009 the central government take the scheme its approval and has begun the extensive task of providing children with a protective and safe environment to develop and florish.o The purpose of the scheme is to provide for children in difficult circumstances, as well as to reduce the risks and vulnerabilities children have in various situations and actions that lead to abuse, neglect, exploitation, abandonment and separation of children.",models/gemini-2.0-flash,C,C,Correct
7084cbc3-05da-4499-bfb4-df024e39ebe5,medmcqa,Indication for surgery in a case of adrenal incidentaloma,D,"Ref: Bailey&;s 26thE pg: 780. Treatment of Incidentaloma: Any non-functioning adrenal tumour greater than 4 cm in diameter and smaller tumours that increase in size over time should undergo surgical resection. Non-functioning tumours smaller than 4 cm should be followed-up after 6, 12 and 24 months by MRI and hormonal evaluation.",models/gemini-2.0-flash,D,D,Correct
06d06437-d265-4554-ab42-19b43d7aa768,medmcqa,In case control study of buccal carcinoma-,C,Case control studies often retrospective studies are a common first approach to test causal hypothesis. In recent years case control study has emerged as a permanent method of epidemiological investigation. Both exposure and outcome has occurred before the study. Study proceeds backwards from effect to cause. It uses a control or comparison group to suppo or refute an inference (refer pgno:71 park 23 rd edition),models/gemini-2.0-flash,C,C,Correct
55ba5eb4-7157-40c5-988f-26f06ff082f9,medmcqa,Nephrotic syndrome is characterised by,D,"Ans. is 'a' i.e., Proteinuria; 'b' i.e., Hyperlpidemia; 'c' i.e., Oedema Pathophvsiologv of nephrotic syndrome Proteinuria o The most impoant feature of nephrotic syndrome is massive proteinuria (>3.5 gm/day) o Proteinuria results from altered permeability of glomerular filtration barrier for protein. o The largest propoion of protein lost in the urine is albumin but globulins are also excreted in some diseases. The ratio of low to high molecular weight proteins in urine in various cases of syndrome is a manifestation of the selectivity of proteinuria. A highly selective proteinuria consists mostly of low molecular weight proteins, i.e. albumin & transferrin, where as apoorly selective proteinuria consists of higher molecular weight globulin in addition to albumin. Edema o Proteinuria leads to hypoalbuminemia that results in decreased colloid osmotic pressure edema. Hyperlipidemia o Increased synthesis of lipoproteins by liver. o Decreased catabolism of lipids. o There is increased cholesterol, triglycerides VLDL, and LDL. Lipiduria o Hyperlipidemia results in lipiduria due to excessive leakiness of glomerular filtration barrier.",models/gemini-2.0-flash,D,D,Correct
821f6586-f2f3-4fee-9c2f-eb7e53aa5a03,medmcqa,All the following are the risk factors for cervical cancer except,C,"There are numerous risk factors for cervical cancer: Young age at first intercourse (younger than 16 years), Multiple sexual paners, Cigarette smoking, race, High parity, Low socioeconomic status, and Chronic immune suppression. Reference: Novak's gynaecology; 14th edition; Chapter 35; Uterine cancer",models/gemini-2.0-flash,C,C,Correct
addd9f5a-ff2d-4161-a9f7-8409749ff195,medmcqa,Characteristic feature of korsakoff psychosis is,D,,models/gemini-2.0-flash,D,D,Correct
e64863b6-ded9-4aa5-b987-b06de7b394d3,medmcqa,Person preoccupied by worries about ill health is :,A,A i.e. Hypochondriasis,models/gemini-2.0-flash,A,A,Correct
07e8f3a1-63b5-4eae-a132-0286b9ef48d3,medmcqa,"Terminal branches of facial nerve are all, EXCEPT:",A,"The facial nerve crosses lateral to the styloid process and penetrates the parotid gland. In the parotid gland, the nerve divides at the pes anserinus into 2 major divisions; ie, the superiorly directed temporal-facial and the inferiorly directed cervicofacial branches. After the main point of division, 5 major branches of the facial nerve exist, as follows:Temporal (ie, frontal)ZygomaticBuccalMarginalCervical",models/gemini-2.0-flash,A,A,Correct
d53153f0-8be3-4794-9307-aafc24da8c85,medmcqa,Which of the following is orexigenic?,B,"Ghrelin: Anorexigenic and somatotrophic signal from the stomach Akio Inui1 About the author top of page Abstract Ghrelin, an endogenous ligand for the growth hormone secretagogue receptor, is synthesized principally in the stomach and is released in response to fasting. Ghrelin is structurally related to motilin and, together, they represent a novel family of gut-brain regulatory peptides. In addition to having a powerful effect on the secretion of growth hormone, ghrelin stimulates energy production and signals directly to the hypothalamic regulatory nuclei that control energy homeostasis. The study of ghrelin has extended our understanding of how growth is controlled and has shown that the stomach is an impoant component of this system.",models/gemini-2.0-flash,B,B,Correct
455bf6be-62c3-4ec0-ba1e-eafa0b49459b,medmcqa,Metformin is NOT effective in lowering of blood sugar level in which of the following patients?,A,"(Ref:KDT 6/e p269) Metformin is the drug of choice for the treatment of obese diabetic patients, as it causes weight loss. It does not cause release of insulin, therefore less chances of hypoglycemia.",models/gemini-2.0-flash,A,A,Correct
9f553c15-928f-41f8-8e94-021521702b9b,medmcqa,"You are conducting a survey in your village and the person you are interviewing is a 32 year old post graduate working as a clerk. His total family income is 20,000 Rs per month. According to Kuppuswamy's socio economic status scale, he belongs to:",B,"Kuppuswamy's socio economic status scale takes into account education, occupation and monthly family income. Since he is a post graduate he gets 6 points for education. His job as a clerk gives him 5 points and a monthly family income of 20000 Rs gives him 12 points which gives him a total of 23 points and so he belongs to upper middle socioeconomic class. Socio economic status Total score Upper socio economic status 26 - 29 Upper middle socioeconomic status 16 - 25 Lower middle socioeconomic status 11 - 15 Upper lower socioeconomic status 5 - 10 Lower socioeconomic status <5 Ref: Park, Edition 21, Page 639",models/gemini-2.0-flash,C,C,Incorrect
3bad04f5-219b-4bb5-ae68-388ffbc6415f,medmcqa,True regarding the development of ear:,D,"A i.e. Eustachian tube opens at the level of inferior turbinate; B i.e. Pinna develops from the cleft of arch; C i.e. Growth of inner ear completed by 4th monthEustachian tube connects tympanic cavity with nasopharynx. It is about 36cm long in adults and runs downwards, forwards & medially at an angle of 45deg with horizontal from bony tympanic end to slit like pharyngeal end. Tympanic end is in the anterior wall of middle ear, just above the level of floor. While nasopharyngeal end is situated in the lateral wall about 1 -1.25 cm behind the posterior end of inferiro turbinateQ",models/gemini-2.0-flash,C,C,Incorrect
6c222a4a-e7b4-49f9-a9ee-e09f8545f7df,medmcqa,Gastric irritation is least with following NSA1D: (PGI June 2008),B,"Ans. B (Acetaminophen) ""Gastric mucosal damageQ: Gastric pain, mucosal erosion/ ulceration and blood loss are produced by all MSAIDs to varying extents: relative gastric toxicity is a major consideration in the choice of MSAIDs. Paracetamol"", a very weak inhibitor of COX is practically free of gastric toxicity and selective (misoprosto) administered concurrently with NSAIDsanatgonise their gastric toxicity""- KDT 6th/186Aspirin is acetylsalicylic acid KDT 6th/187",models/gemini-2.0-flash,B,B,Correct
bbfbb8af-7798-4233-8908-54a4b8611430,medmcqa,The concetration of potassium in microgram in ORS is-,B,"Ans. is 'b' i.e., 20 meq",models/gemini-2.0-flash,B,B,Correct
64f80edc-9494-4b09-b361-0d50d21ff9cb,medmcqa,Abnormal mousy/mushy odour of urine is associated with,A,"Ans. a (Phenylketonuria) (Ref. Harrison's Internal Medicine 17th/Ch. 358)Inborn errors of amino acid metabolism associated with abnormal odourInborn error of metabolismUrine odorGlutaric acidemia (type II)Sweaty feet, acridHawkinsinuriaSwimming poolIsovaleric acidemiaSweaty feet, acridMaple syrup urine diseaseMaple syrup/Burnt sugarHypermethioninemiaBoiled cabbageMultiple carboxylase deficiencyTomcat urineOasthouse urine diseaseHops-likePhenylketonuriaMousy or mustyTrimethylaminuriaRotting fishTyrosinemiaBoiled cabbage, rancid butterTHE HYPERPHENYLALANINEMIAS# result from impaired conversion of phenylalanine to tyrosine.# The most common and clinically important is phenylketonuria (frequency 1:10,000), which is an autosomal recessive disorder characterized by an | concentration of phenylalanine and its by-products in body fluids and by severe mental retardation if untreated in infancy.# It results from | activity of phenylalanine hydroxylase (phenylketonuria type I).# The accumulation of phenylalanine inhibits the transport of other amino acids required for protein or neurotransmitter synthesis, reduces synthesis and increases degradation of myelin, and leads to inadequate formation of norepinephrine and serotonin.# Phenylalanine is a competitive inhibitor of tyrosinase, a key enzyme in the pathway of melanin synthesis, and ac- counts for the hypopigmentation of hair and skin.# Untreated children with classic phenylketonuria are normal at birth but fail to attain early developmental milestones, develop microcephaly, and demonstrate progressive impairment of cerebral function.# Hyperactivity, seizures, and severe mental retardation are major clinical problems later in life.# EEG abnormalities; ""mousy"" odor of skin, hair, and urine (due to phenylacetate accumulation); and a tendency to hypopigmentation and eczema are devastating clinical picture.# In contrast, affected children who are detected and treated at birth show none of these abnormalities.Treatment# To prevent mental retardation, diagnosis and initiation of dietary treatment of classic phenylketonuria must occur before the child is 3 weeks of age.# Dietary phenylalanine restriction is usually instituted if blood phenylalanine levels are >250 pmol/L (4 mg/dL).# Treatment consists of a special diet low in phenylalanine and supplemented with tyrosine, since tyrosine becomes an essential amino acid in phenylalanine hydroxylase deficiency.# With therapy, plasma phenylalanine cone should be maintained between 120 and 360 pmol/L (2 and 6 mg/dL).# Dietary restriction should be continued and monitored indefinitely..# Pregnancy risks can be minimized by continuing lifelong phenylalanine-restricted diets and assuring strict phenylalanine restriction 2 months prior to conception and throughout gestation.ConditionEnzyme DefectClinical FindingsInheritance1. Phenylketonuria type IPhenylalanine hydroxylaseMental retardation, microcephaly, hypopig- mented skin and hairs, eczema, ""mousy"" odorAR2. Phenylketonuria type IIDihydropteridine reductaseMental retardation, hypotonia, spasticity, myoclonusAR3. Phenylketonuria type III6-Pyruvoyl- tetrahydropterin synthaseDystonia, neurologic deterioration, seizures, mental retardationAR4. GTP cyclohydrolase I deficiencyGTP cyclohydrolase IMental retardation, seizures, dystonia, temperature instabilityAR5. Carbinolamine dehydratase deficiencyPterin-4-carbinolamine dehydrataseTransient hyperphenylalaninemia (benign)AR",models/gemini-2.0-flash,A,A,Correct
38ccb378-9091-4565-a595-bfd77b13ea9a,medmcqa,Clinical features of infectious mononucleosis,D,,models/gemini-2.0-flash,D,D,Correct
cae8e457-d314-4013-b5a3-15fc16015f33,medmcqa,Small cuff size will lead to?,A,"a. Falsely increased BP(Ref: Nelson's 20/e p 2164)In older children, a mercury sphygmomanometer with a cuff that covers approximately two-thirds of the upper part of the arm or leg may be used for blood pressure measurement. A cuff that is too small results in falsely high readings, whereas a cuff that is too large records slightly decreased pressure.",models/gemini-2.0-flash,A,A,Correct
8ea4240e-bfb6-448a-9a91-288b8198fd93,medmcqa,Ulcer with undermined edges is seen in,B,"Tubercular ulcers typically have undermined edges. Reference: Bailey & Love&;s Sho Practices of Surgery 27th Edition, Page no. 78",models/gemini-2.0-flash,B,B,Correct
f52cfc68-7b88-4f84-9a79-117dbce9da60,medmcqa,Which of the following is NOT associated with elevation of prostatic specific antigen?,C,"Prostatic Intraepithelial Neoplasia ( PIN) is a precancerous condition; not detected by rectal examination, TRUS , or MRI; does not cause rise in PSA level . It is usually identified after TURP for BPH with final histology or by prostatic biopsy.Reference: page1048 SRB&;s manual of surgery 5th edition",models/gemini-2.0-flash,C,C,Correct
fa1276ec-3538-4c56-a23c-85732a5eb5b1,medmcqa,Muscle relaxant used in renal failure :,B,B i.e. Atracurium,models/gemini-2.0-flash,B,B,Correct
17073b03-4f15-462e-86f2-79428819b591,medmcqa,Redistribution phenomenon is seen in:,C,,models/gemini-2.0-flash,C,C,Correct
b634a7e2-4f0b-4d25-ba86-3da9ccf4726a,medmcqa,"A 20 years female has hepatosplenomegaly, fever, pallor and generalized lymphadenopathy. Lab test useful for diagnosis is/are -a) ESRb) Electrophoresisc) Parasite detection in aspirated) ELISAe) Routine haemogram",B,,models/gemini-2.0-flash,C,C,Incorrect
3a963c53-2aa9-4e2c-96e4-4570516f18fb,medmcqa,Gastrinoma a/w,A,"Diarrhoea is due to hypergastrinaemia.It is associated with severe ulcers,not superficial SRB's manual of surgery,5th edition,710.",models/gemini-2.0-flash,A,A,Correct
d9fd0e3c-af5e-4108-abd5-6e5c40f71bab,medmcqa,CAGE questionnaire is used in:AP 07; MP 09; NEET 13,A,Ans. Alcohol dependence,models/gemini-2.0-flash,A,A,Correct
966accb6-3050-4ff9-9e8f-9b9d46f44bea,medmcqa,Which of the following is used in exocytosis?,A,Ans. (a) CaExocytosis is a calcium dependent process where in the cellular contents are moved out of the cell in the form of vesicles (Cell Vomiting),models/gemini-2.0-flash,A,A,Correct
4d208459-fcab-41dc-a5b7-d984359ac2b9,medmcqa,Therapeutic blood range of theophylline in microgram per L is:,D,Theophylline is having a narrow margin of safety so therapeutic drug monitoring is essential If levels increase more than 20mg/L- side effects occurs ESSENTIAL OF MEDICAL PHARMACOLOGY SEVENTH EDITION KD TRIPATHI PGNO.226,models/gemini-2.0-flash,D,D,Correct
00f2c259-7b5b-407e-81f1-172da8846455,medmcqa,Lift off test is used for which of the following muscles?,B,"Ans. is 'b' i.e., Subscapularis TestMuscle TestedLift off testSubscapularisJobe testSupraspinatusSpeed testBicepsYergason testBicepsBelly press testSubscapularis",models/gemini-2.0-flash,B,B,Correct
26b146ff-0f13-4e9d-b4fe-d3aac7fd1f7d,medmcqa,Which of the following is not a structural element of TMJ?,A,Sigmoid notch (or) mandibular notch forms the sharp upper border of the ramus the condyle and coronoid process.,models/gemini-2.0-flash,A,A,Correct
10ff3d1e-3020-4a37-956e-a1bc43b06fc8,medmcqa,Prognostic stage groups in carcinoma breast include all except,D,"Prognostic stage groups include TNM plus grading, and status of biomarkers HER-2, ER, and PR Ref: AJCC 8th edition",models/gemini-2.0-flash,D,D,Correct
